Date;Pre-Prod No.;Product Code;Category;New Mould/ Client or Product;Status;Project Description;Client;Sales Rep;Unit Order No;Order Qty x1000;Product Material Colour (tube,jar etc.);Length;Material;Orifice;Diameter;Tube Shoulder colour;Cap/Lid Colour;Cap/Lid Diameter;Cap/Lid style;Cap/Lid Material;Other Cap/Lid info; Dust Controlled Area;Artwork required;Artwork Received;Ordered Plates;Plates Arrived;Sent on Trial;Trial approved;Machine;Comments;Weeks Taken (or parts thereof);Open or closed;Completion date;Project Age (Days taken Open Projects);Age Category;Project Age (Open and Closed);Proof Approved (Conventional);Proof Approved (Digital);Masterbatch requested;Masterbatch received;Injection trial requested;Injection trial received;Blowmould trial requested;Blowmould trial received;Extrusion requested;Extrusiuon received;Digital trial sent;Digital trial received (actual dates have replaced crosses for latest trials);Year;Month;Month Name
2014-08-26;10047;;Tube and Cap;-;Order (a/w);Zinka Sun D/Styn White N/Coat 30ml;Zinka Sun;Sheerlar;109426;5;Natural;110;Coex;4;25;Natural;White;25;A;PP;Foil Seal;;X;2014-08-25;2014-09-12;2014-09-17;2014-09-19;23.09.14;DUBUIT;;6;Closed;2014-09-30;;;;;;;;;;;;;;;;;;,
2014-08-27;10048;;Roll-on;-;Order;Lady in Red B/Ball R/on Bott -Red;Rolfe Lab.;Bernd;111308;6;Red 185c;;HDPE;;;;;;;;;;;#N/A;#N/A;#N/A;2014-09-24;13.10.14;BLOWMOULD;;10;Closed;2014-11-04;;;;;;;;;;;;;;;;;;,
2014-08-27;10049;;Cap;-;Order;Lady in Red B/Ball R/On Cap Domed-Red;Rolfe Lab.;Bernd;111308;6;;;-;;;;Red 185c;;;PP;;;;#N/A;#N/A;#N/A;2014-09-24;13.10.14;INJECTION;;11;Closed;2014-11-08;;;;;;;;;;;;;;;;;;,
2014-08-27;10050;#N/A;Roll-on;-;No order;Lady in Red B/Ball R/on Bott - White;Rolfe Lab.;Trevor;;;;;-;;;;;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;BLOWMOULD;;87;Closed;2016-04-22;;;;;;;;;;;;;;;;;;,
2014-08-28;10051;;Cap;-;Order;Shower to Shower B/B R/O Blue-Fresh Morning;Amka Products;Chris;114877;220;;;-;;;;Blue;;;PP;;;;#N/A;#N/A;#N/A;2014-09-20;1900-01-00;INJECTION;;6;Closed;2014-10-06;;;;;;;;;;;;;;;;;;,
2014-08-28;10052;#N/A;Cap;-;Order;Shower to Shower B/B R/O Green- Confident;Amka Products;Chris;114874;165;;;-;;;;Green;;;PP;;;;#N/A;#N/A;#N/A;2014-09-20;06.10.14;INJECTION;;31;Closed;2015-03-26;;;;;;;;;;;;;;;;;;,
2014-08-28;10053;#N/A;Cap;-;Order;Shower to Shower B/B R/O Purple- Spring;Amka Products;Chris;11483;165;;;-;;;;;;;PP;;;;#N/A;#N/A;#N/A;2014-09-20;06.10.14;INJECTION;;31;Closed;2015-03-26;;;;;;;;;;;;;;;;;;,
2014-08-28;10054;#N/A;Cap;-;Order;Shower to Shower B/B R/O Lt Blue - Fresh Powder;Amka Products;Chris;114870;220;;;-;;;;;;;PP;;;;#N/A;#N/A;#N/A;2014-09-20;06.10.14;INJECTION;;31;Closed;2015-03-26;;;;;;;;;;;;;;;;;;,
2014-08-28;10055;#N/A;Cap;-;Order;Shower to Shower B/B R/O Cap Pink-Fresh Dawn;Amka Products;Chris;   114869  /109956;165  /  10;;;-;;;;Pink;;;PP;;;;#N/A;#N/A;#N/A;2014-09-20;06.10.14;INJECTION;;31;Closed;2015-03-27;;;;;;;;;;;;;;;;;;,
2014-08-28;10056;#N/A;Cap;-;No order;Shower to Shower B/B R/O Cap Tnt Pink-Musk Alive;Amka Products;Chris;;;;;-;;;;;;;PP;;;;#N/A;#N/A;#N/A;2014-09-20;06.10.14;INJECTION;;31;Closed;2015-03-26;;;;;;;;;;;;;;;;;;,
2014-08-28;10057;;Digital Laminate;-;Order (a/w);Catwalk Beauciience Foot Balm 75ml (Digital);Catwalk;Mark K;1098340;2;White;130;PBL;6;35;White;White;35;A;PP;;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;9;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-08-28;10058;;Digital Laminate;-;Order (a/w);Catwalk Beauciience Foot Scrub 75ml (Digital);Catwalk;Mark K;109339;2;White;130;PBL;6;35;White;White;35;A;PP;;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;9;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-08-28;10059;;Digital Laminate;-;Order (a/w);Magnolia Tube 75ml (Digital);Catwalk;Mark K;109333;10;White;125;PBL;6;35;White;Peach;35;A;PP;;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;9;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-08-29;10060;;Bottle;-;Order;Caramel Crunch 250ml Sauce Bottle- Sleeve ;Garner Wafers & Confectionary;Mark K;109366;15;Natural;;HDPE;;;;;;;;;;;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;SLEEVE;;4;Closed;2014-09-25;;;;;;;;;;;;;;;;;;,
2014-08-29;10061;;Bottle;-;Order;Chocolate 250ml Sauce Bottle-Sleeved;Garner Wafers & Confectionary;Mark K;109367;15;Natural;;HDPE;;;;;;;;;;;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;SLEEVE;;4;Closed;2014-09-25;;;;;;;;;;;;;;;;;;,
2014-09-02;10062;#N/A;Tube and Cap;-;Order (a/w);Herbex Stretch Mark Cream 200ml;Herbex;Stewart;114087;6;White;160;LDPE;10;50;White;Turquiose;48;F/T B/O;PP;;;X;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;HK+EXTRUSION; Closed see mail;29;Closed;2015-03-18;;;;;;;;;;;;;;;;;;,
2014-09-03;10063;;Digital Laminate;-;Order (a/w);SolRX Juniour Sunscreen SPF 50 120ml;Sol RX;Rob;109760;2;White;140;PBL;10;40;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;8;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-09-03;10064;;Digital Laminate;-;Order (a/w);SolRX Original Sunscreen SPF 50 120ml;Sol RX;Rob;109758;2;White;140;PBL;10;40;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;8;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-09-03;10065;C40LTSRX003F;Digital Laminate;-;Order (a/w);SolRX Dry Zinc Sunscreen SPF 50 120ml;Sol RX;Rob;118469/0;2,5;White;140;PBL;10;40;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;6;Closed;2014-10-14;;;;;;;;;;;;;;;;;;
2014-09-03;10066;#N/A;Tube and Cap;-;Order;Tube 50x180/10 White with 40B White;Pratley (PTY) LTD;Rob;;;White;180;COEX;10;50;White;White;40;B;PP;Foil Seal;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;EXTRUSION;;102;Closed;2016-08-12;;;;;;;;;;;;;;;;;;,
2014-09-03;10067;;PET;-;Order;Tissue Oil 100ml PET;Le-Sel;Linda;109332;100;Natural;;-;;;;;;;;;;;2014-09-22;2014-09-22;2014-09-22;2014-09-27;2014-09-01;OMSO S/S;;13;Closed;2014-11-27;;;;;;;;;;;;;;;;;;,
2014-09-05;10068;;Tube and Cap;-;Order (a/w);Nourishing Lip Butter 15ml;Brilliant Skincare Clinic;Linda;109606;5;White;80;LDPE;2;22;White;White;19;LB;PP;Lip Balm Tube and Cap;;X;2014-10-07;2014-10-08;2014-10-09;1900-01-00;1900-01-00;HK+EXTRUSION;;5;Closed;2014-10-09;;;;;;;;;;;;;;;;;;,
2014-09-06;10069;#N/A;Tube and Cap;-;Order (a/w);Skin Management For men 150ml F/Shave Gel   (See tub 10362);Le-Sel;Linda;111987;5;Black;120;Coex;10;50;Natural;Black;48;F/T B/O;PP;Fugi Sleeve; ;X;2014-09-17;1900-01-00;1900-01-00;2015-03-13;1900-01-00;DUBUIT+INJECT+EXTRU; Closed see mail;29;Closed;2015-03-23;;;;;;;;;;;;;;;;;;,
2014-09-05;10070;C50TBJUS154F;Tube and Cap;-;Order (a/w);Skin Management For Men 150 2-in-one scrub cleanser;Le-Sel;Linda;111987;5;Black;120;Coex;10;50;Natural;Black;48;F/T B/O;PP;Fugi Sleeve;;X;2014-09-17;1900-01-00;1900-01-00;2015-03-13;1900-01-00;DUBUIT+INJECT+EXTRU; Closed see mail;30;Closed;2015-03-31;;;;;;;;;;;;;;;;;;,
2014-09-05;10071;;Cap;-;No order;Peacefull Sleep Cap Turquiose;Oh Lief;Rob;;;;;-;;;;Turquiose;;-;;;;;#N/A;#N/A;#N/A;2014-09-24;16.10.14;INJECTION;;#REF!;Closed;2014-10-16;;;;;;;;;;;;;;;;;;,
2014-09-05;10072;;Tube and Cap;-;Order (a/w);Freshly Made For You  Cashmer Hand and Nail Cream (ITW 10035/6);Le-Sel;Linda;109578;5;Gold;120;LDPE;10;40;Natural;Gold;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-18;2014-09-29;2014-03-10;2014-10-14;23.10.14;HK+EXTRUSION;;7;Closed;2014-10-23;;;;;;;;;;;;;;;;;;,
2014-09-05;10073;CCAPSAER022F;Cap;-;Order;Venus Flip Top Cap Green (3975c);Aerosol & Cosm.;Janet;117284;10;;;-;;;;Green-3975c;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;INJECTION;;115;Closed;2016-11-11;;;;;;;;;;;;;;;;;;,
2014-09-08;10074;;Digital Laminate;-;Order (a/w);Inuka 100ml Tube(Digital);RW Gericke;Rob;109603;5;Silver;120;ABL Silver;10;40;White;Black;38;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;8;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-09-09;10075;;Digital Laminate;-;No order (a/w);The Frog  (Digital);Bowler CT;Rob;;;White;150;PBL;10;35;White;White;33;F/T B/O;PP;;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;13;Closed;2014-12-02;;;;;;;;;;;;;;;;;;,
2014-09-09;10076;;PET;-;No order;Woolworths Honey Bottle 550g;Hurters Honey;Rob;;;;;-;;;;;;;;;;;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;-;;4;Closed;2014-09-30;;;;;;;;;;;;;;;;;;,
2014-09-09;10077;#N/A;Tube and Cap;-;No order;I/Garcia Natural T & C;Skinchem (Pty) Ltd.;Linda;;;Natural;150;Coex;10;35;Natural;Natural;33;F/T B/O;PP;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;EXTRUSION; Closed see mail;28;Closed;2015-03-20;;;;;;;;;;;;;;;;;;,
2014-09-09;10078;;Digital Laminate;-;Order (a/w);Natural Fresh Junior Toothpaste 75ml ( Digital);Nature Fresh;Rob;109642;2,5;White;120;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;8;Closed;2014-10-28;;;;;;;;;;;;;;;;;;
2014-09-09;10079;#N/A;Tube and Cap;-;No order (a/w);Country Gardens 100ml Green;Le-Sel;Linda;;;Green 557c;123;LDPE;10;40;Natural;Tnt Green 557c;38;F/T B/O;PP;;;X;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;DUBUIT+INJECT+EXTRU; Closed see mail;30;Closed;2015-03-31;;;;;;;;;;;;;;;;;;,
2014-09-09;10080;#N/A;Cap;-;No order;Avon 250ml B/Butter Lid Pink Diamond;Britec Labs;Linda;;;;;-;;;;Pink 189c;;;PP;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;INJECTION;;85;Closed;2016-04-22;;;;;;;;;;;;;;;;;;,
2014-09-10;10081;#N/A;PET;-;No order;400ml  Dishwasher PET (Without elso Label);Everon CC;Nicola;;;;;-;;;;;;;;;;;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;-;;85;Closed;2016-04-22;;;;;;;;;;;;;;;;;;,
2014-09-11;10082;;Cap;-;Order;Big Ball R/O Cap- Cream;Pepper Tree Packaging;Wayne;111354    111356;5    5;;;-;;;;Cream;;;PP;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;INJECTION;Closed;27;Closed;2015-03-18;;;;;;;;;;;;;;;;;;,
2014-09-12;10083;;Tube and Cap;-;Order (a/w);I/Garcia Refining Mask 50ml;Skinchem (Pty) Ltd.;Linda;109867;5;White;110;Coex;4;30;White;Black;30;A;PP;Foil Seal;;X;2014-09-15;2014-09-19;2014-09-20;1900-01-00;1900-01-00;HK+INJECT+EXTRU;;5;Closed;2014-10-16;;;;;;;;;;;;;;;;;;,
2014-09-12;10084;#N/A;PET;-;No order (a/w);Tisssue Oil PET 60ml;Le-Sel;Linda;;;Natural;;-;;;;;;;;;;X;2014-09-11;2014-10-20;2014-10-23;1900-01-00;1900-01-00;FOIL; Closed see mail;28;Closed;2015-03-20;;;;;;;;;;;;;;;;;;,
2014-09-12;10085;;Bottle;-;Order;OSH 375ml Bottle 2- In-1;Britec Labs;Sheerlar;;;Prl Pink;;PP;;;;Prl Pink;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;BLOWMOULD;;3;Closed;2014-09-30;;;;;;;;;;;;;;;;;;,
2014-09-12;10086;;Cap;-;No order (a/w);Tissue oil Cap Engraved - 2mm Silver Foil;Le-Sel;Linda;;;;;-;;;;White;;;;2mm Foil Band;;X;#N/A;#N/A;#N/A;2014-09-20;26.09.14;INJECTION;;1;Closed;2014-09-17;;;;;;;;;;;;;;;;;;,
2014-09-17;10087;;PET;-;No order (a/w);Tisssue Oil PET 200ml;Le-Sel;Linda;;;Natural;;-;;;;;;;;;;X;2014-09-11;2014-09-30;2014-10-01;1900-01-00;1900-01-00;FOIL;;2;Closed;2014-09-30;;;;;;;;;;;;;;;;;;,
2014-09-17;10088;#N/A;Bottle;-;No order;Thick Bleach Pine WW 750ml ;Chet Chemicals;Johann;;;White;;-;;;;;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;BLOWMOULD;closed see mail;30;Closed;2015-04-08;;;;;;;;;;;;;;;;;;,
2014-09-17;10089;;Other;-;Order;Collet -Pav Spray Pump-Long Skirt Yellow;Impresspa;Chris;110530;10;;;-;;;;Yellow;;;PP;;;;#N/A;#N/A;#N/A;2014-10-17;17.10.14;INJECTION;;5;Closed;2014-10-17;;;;;;;;;;;;;;;;;;,
2014-09-17;10090;;Tube and Cap;-;Order (a/w);Skin Sol.Mattifying Moist SPF15 50ml;Mosaic;Linda;109676;10,2;White;90;COEX;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;2014-09-18;2014-09-26;2014-06-10;2014-10-09;22.10.14;HK+EXTRUSION;;6;Closed;2014-10-22;;;;;;;;;;;;;;;;;;
2014-09-17;10091;;Tube and Cap;-;Order (a/w);Skin Sol Blemish Cont SPF 15 50ml;Mosaic;Linda;109675;10,2;White;90;COEX;10;35;White;Green 376c;33;F/T B/O;PP;Fugi Sleeve;;X;2014-09-18;2014-09-26;2014-09-30;2014-10-09;22.10.14;HK+EXTRUSION;;6;Closed;2014-10-22;;;;;;;;;;;;;;;;;;
2014-09-17;10092;;Tube and Cap;-;Order (a/w);Mancelle Sport After Shave Balm 100ml;Britec Labs;Linda;113658;10,5;Silver 877c;120;LDPE;10;40;Natural;Silver 877c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-22;2014-09-26;2014-09-30;2014-10-21;22.10.14;DUBUIT+EXTRU;;22;Closed;2015-02-12;;;;;;;;;;;;;;;;;;
2014-09-18;10093;;Digital Laminate;-;Order (a/w);Totally Wild Aloe 24 Organic gel 100ml  (Digital);Totally Wild;Rob;109909;200 tubes;White;120;PBL;10;40;White;White;38;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;6;Closed;2014-10-28;;;;;;;;;;;;;;;;;;,
2014-09-18;10094;#N/A;Tube and Cap;-;Order (a/w);Cuticura F/Wash O/Skin Int Cleanse 150ml;Amka Products;Linda;108873;18..7;Prl White;130;LDPE;10;50;Natural;Purple 2582c;48;F/T B/O;PP;2mm orifice;;X;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;HK+EXTRUSION; Closed see mail;27;Closed;2015-03-20;;;;;;;;;;;;;;;;;;,
2014-09-19;10095;;Tube and Cap;-;Order (a/w);AVST Hydrating  Exfol. Masque 50ml;Environ Skin Care;Mark K;109977;10;White;110;Coex;2;30;White;Grey;30;A;PP;F/Seal;;X;2014-09-24;2014-09-26;2014-09-30;1900-01-00;1900-01-00;HK+EXTRUSION;;7;Closed;2014-11-06;;;;;;;;;;;;;;;;;;,
2014-09-22;10096;#N/A;Tube and Cap;-;Order (a/w);Justine Cantare Luxury Shower Cream 150ml;Le-Sel;Linda;112826;5;Prl Red 200c;160;Coex;10;40;Natural;Prl Red 200c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-22;2015-01-20;2015-01-22;1900-01-00;1900-01-00;DUBUIT+EXTRU;;31;Closed;2015-04-21;;;;;;;;;;;;;;;;;;,
2014-09-22;10097;#N/A;Tube and Cap;-;No order (a/w);Justine Tabasheer Luxury Shower Crème 150ml;Le-Sel;Linda;;;Prl Blue 2756c;160;Coex;10;40;Natural;Prl Blue 2756c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-22;1900-01-00;1900-01-00;1900-01-00;1900-01-00;DUBUIT+EXTRU;;32;Closed;2015-04-30;;;;;;;;;;;;;;;;;;,
2014-09-22;10098;C40TBJUS129F;Tube and Cap;-;Order (a/w);Justine Wisteria Luxury Shower Crème 150ml;Le-Sel;Linda;119006/0;10;Prl Purple 2607c;160;Coex;10;40;Natural;Prl Purple 2607c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-22;1900-01-00;1900-01-00;1900-01-00;1900-01-00;DUBUIT+EXTRU;;#VALUE!;Closed;122 nov 2014;;;;;;;;;;;;;;;;;;,
2014-09-22;10099;#N/A;Tube and Cap;-;Order (a/w);Justine Zahara Luxury Shower Cream 150ml;Le-Sel;Linda;111960;5;Black;160;Coex;10;40;Natural;Black;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-22;1900-01-00;1900-01-00;2015-04-09;1900-01-00;DUBUIT+EXTRU;;31;Closed;2015-04-21;;;;;;;;;;;;;;;;;;,
2014-09-22;10100;#N/A;Tube and Cap;-;Order (a/w);Justine Tabasheer Gold Luxury Shower Cream 150ml;Le-Sel;Linda;111956;5;Prl Gold 872c;160;Coex;10;40;Natural;Prl Gold 872c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-09-22;1900-01-00;1900-01-00;1900-01-00;1900-01-00;DUBUIT+EXTRU;;31;Closed;2015-04-21;;;;;;;;;;;;;;;;;;,
2014-09-22;10101;#N/A;Tube and Cap;-;Order (a/w);Justine Tabasheer Perfumed Body Cream 100ml  ( same A 10096);Le-Sel;Linda;112829;25;Prl Blue 2756c;120;Coex;10;40;Natural;Prl Blue 2756c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-10-01;2015-01-20;2015-01-22;1900-01-00;1900-01-00;DUBUIT+EXTRU;;25;Closed;2015-03-09;;;;;;;;;;;;;;;;;;,
2014-09-22;10102;#N/A;Tube and Cap;-;No order (a/w);Justine Cantara Perfumed Body Cream 100ml  ;Le-Sel;Linda;;;Prl Red 200c;120;Coex;10;40;Natural;Prl Red 200c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-10-01;1900-01-00;1900-01-00;1900-01-00;1900-01-00;DUBUIT+EXTRU;;83;Closed;2016-04-22;;;;;;;;;;;;;;;;;;,
2014-09-22;10103;#N/A;Tube and Cap;-;No order (a/w);Justine Wisteria Body Lotion 100ml ;Le-Sel;Linda;;;Prl Purple 2607c;120;Coex;10;40;Natural;Prl Purple 2607c;38;F/T B/O;PP;Fugi Sleeve;;X;2014-10-01;1900-01-00;1900-01-00;1900-01-00;1900-01-00;DUBUIT+EXTRU;;83;Closed;2016-04-22;;;;;;;;;;;;;;;;;;,
2014-09-22;10104;;PET;-;No order;HIVE Honey Bottle 500g PETG Clear;Hurters Honey;Rob;;;Natural;;PETG;;;;;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;BLOWMOULD;;22;Closed;2015-02-20;;;;;;;;;;;;;;;;;;,
2014-09-22;10105;;Roll-on;-;No order (a/w);Mens Action Men B/Ball Par R/O Bot 50ml  (ITW  10082);Pepper Tree Packaging;Wayne;;;Black;;HDPE;;;;;;;;;;X;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;K9+BLOW;;7;Closed;2014-11-05;;;;;;;;;;;;;;;;;;,
2014-09-23;10106;;Digital Laminate;-;No order (a/w);BOWLER Frog Laminate Sample;Bowler CT;Rob;;;White;150;PBL;10;40;White;White;38;F/T B/O;PP;;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;11;Closed;2014-12-02;;;;;;;;;;;;;;;;;;,
2014-09-26;10107;;Lid and Jar;-;Order;14g jar and lid;Britec Labs;Trevor;114871;12;;;-;;;;;;;;;;;#N/A;#N/A;#N/A;2014-09-30;1900-01-00;INJECTION;;27;Closed;2015-04-01;;;;;;;;;;;;;;;;;;,
2014-09-26;10108;;Lid and Jar;-;Order;14g jar and lid;Britec Labs;Trevor;114872;12;;;-;;;;;;;;;;;#N/A;#N/A;#N/A;2014-09-30;1900-01-00;INJECTION;;22;Closed;2015-02-24;;;;;;;;;;;;;;;;;;,
2014-09-26;10109;;Cap;-;No order;Collet For Spray pump- Long Skirt - Nat ;Impresspa;Chris;;;;;-;;;;Nat;;;PP;;;;#N/A;#N/A;#N/A;2014-09-24;10.10.14;INJECTION;Closed see mail;25;Closed;2015-03-18;;;;;;;;;;;;;;;;;;,
2014-09-29;10110;;Stick;-;Order (a/w);TechniBlock SPF40 Kids Sun Prot 30g Stick ;Technikon Laboratories;Natalie;110993;50;White;;PP;;;;White;;;PP;;;X;2014-10-02;2014-10-06;2014-10-07;1900-01-00;1900-01-00;OMSO O/SET;;7;Closed;2014-11-11;;;;;;;;;;;;;;;;;;,
2014-09-30;10111;;Tube and Cap;-;No order (a/w);Herbex Body Care Cellulite Gel 200ml;Herbex;Nicola;;;White;160;LDPE;10;50;White;Tuquoise;48;F/T B/O;PP;;;X;2014-10-15;2014-10-20;2014-10-23;1900-01-00;1900-01-00;HK+EXTRUSION;;8;Closed;2014-11-19;;;;;;;;;;;;;;;;;;,
2014-09-30;10112;;Cap;-;Order;KIDS Sun Prot Stick Over Cap Orange;Technikon Laboratories;Natalie;110994;50;;;-;;;;Orange 1375c;;;PP;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;INJECTION;;7;Closed;2014-11-11;;;;;;;;;;;;;;;;;;,
2014-09-30;10113;#N/A;Bottle;-;No order;Trigger Bottle 500ml Red (032c);Fesc General Trading;Natalie;;;Red 032c;;-;;;;;;;;;;;1900-01-00;1900-01-00;1900-01-00;2014-09-14;2014-10-02;JHB;;82;Closed;2016-04-22;;;;;;;;;;;;;;;;;;,
2014-10-01;10114;;Bottle;-;No order;Revlon V.Cap Bottle 350ml White;Revlon SA;Chris;;;White;;HDPE;;;;;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;BLOWMOULD;Closed see mail;25;Closed;2015-03-18;;;;;;;;;;;;;;;;;;,
2014-10-01;10115;;Cap;-;No order;Revlon V. Cap White;Revlon SA;Chris;;;White;;-;;;;;;;;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;INJECTION;Closed see mail;25;Closed;2015-03-18;;;;;;;;;;;;;;;;;;,
2014-10-01;10116;#N/A;Bottle;-;Order;Toilet Duck Bottel 500ml - Orange (Versace);SC Johnson;Chris;110157;216;Orange;;HDPE;;;;;;;;;;;1900-01-00;1900-01-00;1900-01-00;1900-01-00;1900-01-00;JHB;closed see mail;27;Closed;2015-04-07;;;;;;;;;;;;;;;;;;,
2014-10-03;10117;;Tube and Cap;-;Order (a/w);Aloe Unique Aloe & Honey Gel Mask 75ml;Simonstown Aloe Shop;Rob;110814;5;Green;120;LDPE;10;35;Natural;Natural;33;F/T B/O;PP;Fugi Sleeve;;X;2014-10-03;2014-10-24;2014-10-30;1900-01-00;1900-01-00;HK+EXTRUSION;;7;Closed;2014-11-14;;;;;;;;;;;;;;;;;;,
2014-10-03;10118;;Digital Laminate;-;Order (a/w);S/Town Aloe Hand and Nail Cream 75ml;Simonstown Aloe Shop;Rob;111123;5;White;120;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;;9;Closed;2014-12-02;;;;;;;;;;;;;;;;;;,
2014-10-03;10119;;Tube and Cap;-;Order (a/w);Pu Ree Renewing Masq 250ml;Human Hair Traders;Rob;111454;5;White;180;Coex;6;50;White;Green 374c;50;B;PP;;;X;2014-10-13;2014-10-20;2014-10-23;2014-11-03;1900-01-00;HK+EXTRUSION;;6;Closed;2014-11-11;;;;;;;;;;;;;;;;;;,
2014-10-03;10120;;Tube and Cap;-;Order (a/w);Pu Ree Conditioning Shampoo 250ml;Human Hair Traders;Rob;111452;5;White;180;Coex;6;50;White;Green 374c;50;B;PP;;;X;2014-10-13;2014-10-20;2014-10-23;2014-11-03;1900-01-00;HK+EXTRUSION;;8;Closed;2014-11-27;;;;;;;;;;;;;;;;;;,
2014-10-03;10121;C50TBAVR500F;Tube and Cap;-;Order (a/w);Pure Sport Fresh 3-In -1 Men F/Wash;Prime Products;Linda;115901;10,2;Black;130;Coex;10;50;Natural;Black;48;F/T B/O;PP;Fugi Sleeve;;X;2014-10-10;2014-10-23;2014-10-27;1900-01-00;1900-01-00;DUBUIT+EXTRU;;38;Closed;2015-06-25;;;;;;;;;;;;;;;;;;
2014-10-03;10122;C35TBAVR484F;Tube and Cap;-;Order (a/w);Pure Sport Fresh Mens D/Moist SPF15  50ml;Prime Products;Linda;115905;10,2;Black;90;Coex;10;35;Natural;Black;33;F/T B/O;PP;Fugi Sleeve;;X;2014-10-10;2014-10-20;2014-10-27;1900-01-00;1900-01-00;DUBUIT+EXTRU;;38;Closed;2015-06-19;;;;;;;;;;;;;;;;;;
2014-10-04;10123;#N/A;Cap;-;Order;Cap Rachet 64mm Blk- Wadd H/Induction Seal;Nutec Digital;Rob;110226;8;;;-;;;;Black;;;HDPE;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;INJECTION;;97;Closed;2016-08-12;;;;;;;;;;;;;;;;;;,
2014-10-07;10124;;PET;-;Order;Justine Tissue Oil Pet Bottle SPF25;Le-Sel;Linda;110526;30;Natural;;PET;;;;;;;;;;;2014-08-10;2014-10-10;2014-10-10;2014-10-10;20.10.14;FOIL;;3;Closed;2014-10-27;;;;;;;;;;;;;;;;;;,
2014-10-07;10125;;Digital Laminate;-;Order (a/w);Bio Earth Sunscreen 150ml;Bio Earth Man.;Rob;110351;2,5;White;160;PBL;10;40;White;White;38;F/T B/O;PP;;;X;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DIGITAL;closes portia see mail;5;Closed;2014-11-04;;;;;;;;;;;;;;;;;;
